country_code_BACI,country_name,iso3,AFG,ALB,DZA,AND,AGO,ATG,AZE,ARG,AUS,AUT,BHS,BHR,BGD,ARM,BRB,BEL,BMU,BTN,BOL,BIH,BWA,BRA,BLZ,SLB,VGB,BRN,BGR,MMR,BDI,BLR,KHM,CMR,CAN,CYM,CAF,LKA,TCD,CHL,CHN,COL,COG,COD,CRI,HRV,CUB,CYP,CZE,BEN,DNK,DMA,DOM,ECU,SLV,GNQ,ETH,EST,FJI,FIN,FRA,PYF,DJI,GAB,GEO,PSE,DEU,GHA,GIB,GRC,GRL,GUM,GTM,GIN,GUY,HTI,HND,HKG,HUN,ISL,IDN,IRN,IRQ,IRL,ISR,ITA,CIV,JAM,JPN,KAZ,JOR,KEN,PRK,KOR,KWT,KGZ,LAO,LBN,LSO,LVA,LBR,LBY,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MRT,MUS,MEX,S19,MNG,MDA,MNE,MAR,MOZ,OMN,NAM,NPL,NLD,ANT,ABW,NCL,VUT,NZL,NIC,NER,NGA,NOR,MHL,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,GNB,TLS,QAT,ROU,RUS,RWA,LCA,VCT,SMR,SAU,SEN,SRB,SYC,SLE,IND,SGP,SVK,VNM,SVN,SOM,ZAF,ZWE,ESP,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,TGO,TTO,ARE,TUN,TUR,TKM,UGA,UKR,MKD,EGY,GBR,TZA,USA,BFA,URY,UZB,VEN,YEM,ZMB
740,Suriname,SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13846155,0,0,0,0,.15789473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11458334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13253012,0,0,0,0,0,.10218978,0,0,0,0,.125,.11864407,0,0,0,0,.16363636,0,0,.13333334,0,0,0,0,0,0,0,0,0,0,.21621622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16363636,0,0,0,0,.11111111,.1627907,0,0,0,.12727273,0,0,0,.13131313,0,0,0,0,0,0,0,0,0,0,0,0,0,.14545454,0,0,0,0,0,.20338982,0,0,0,0,0,0,0,.12751678,0,.12727273,0,0,0,.12727273,0,.16363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10909091,0,0,0,0,.16363636,0,0,0
748,Eswatini,SWZ,0,.18932039,0,.24663678,.18446602,0,.11165048,.18446602,.18446602,0,.11165048,.11294118,0,.10194175,.15690866,.10679612,.13106796,.18446602,.27631578,.10194175,0,.26694915,.18446602,0,0,0,.12612613,.16129032,0,0,0,0,.13147411,.11447811,.14077669,.21115538,.13106796,0,0,0,.2961165,.19902913,0,0,.18181819,.12531969,.10516606,0,.16019417,.17125382,.30097088,0,0,.37451738,.228,.17901234,.19417475,0,.22815534,.15927419,0,.10969388,.14077669,.10194175,0,0,0,0,.32415903,0,.41284403,.14563107,0,.23859648,.29126215,.21016949,.13106796,.20143884,.19066148,.24093264,0,.11165048,0,0,.19915254,.21284404,.13592233,.35922331,0,0,.29460582,.25242719,.13106796,.15481171,0,.15533981,.33687943,0,0,.14077669,.27184466,.14563107,.26717559,.13106796,.23404256,.17961165,.33009708,.33980581,.21359223,0,.18965517,0,.31553397,.10194175,0,.1262136,.12135922,0,0,0,.28155339,.1262136,.1262136,0,0,0,0,.19417475,.17326732,0,.34951457,.19911504,.10194175,.41474655,.24786325,.25242719,.13592233,0,.19660194,.18446602,.27053139,0,.35964912,0,0,.22972973,0,0,.1590106,0,0,.20873787,0,0,0,.32524273,.14077669,0,.25316456,0,.15530303,.15457413,0,.18932039,0,0,0,.14563107,.20333333,.14563107,0,0,0,.31018519,.3603352,.23786408,.2038835,.16742082,.16504854,.12951168,.17961165,0,0,0,.25,0,0,.17299578,0,.13592233
752,Sweden,SWE,0,0,.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.14285715,0,0,0,0,0,0,0,0,0,0,0,.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.14814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,Switzerland,CHE,0,.17346939,0,.13004485,.13297872,0,.22105263,.10945274,.1056338,0,0,0,0,.22580644,0,.34408602,.23655914,.12121212,.10197368,.11827957,0,.12288135,0,0,0,.12903225,0,.12903225,0,0,0,.10752688,0,0,0,0,.34375,.19354838,0,0,.13432837,.23846154,0,0,.10454545,0,0,0,.15126051,0,.19895288,0,.1827957,.12741312,0,.12037037,.17475729,0,.26277372,0,0,0,.21551724,.25961539,0,.12903225,.11827957,0,.1529052,0,.19266056,.16346154,.16129032,0,.18243243,0,.10752688,0,.12840466,0,0,0,0,0,0,0,.17204301,.14516129,0,0,.186722,.14788732,0,0,0,.14736842,.10992908,0,0,.13868614,.12234043,0,.13358779,.10526316,.12765957,0,.15204678,.14516129,.16312057,.13978495,0,0,.15053764,.17204301,0,.15053764,.11764706,0,.22580644,0,.15469614,.15053764,.10989011,.11111111,0,.22580644,0,.22689076,0,0,.1436464,.11946902,.13978495,.13824885,.13247864,.12941177,.12,0,0,0,0,.15053764,.14473684,0,0,0,.1221374,.16129032,0,0,0,.26174498,0,0,.16129032,.2113402,0,0,.1329114,.11827957,0,0,0,.11731844,0,.14563107,0,0,.12666667,0,0,0,.10752688,.15277778,0,.19499999,.25316456,.12217195,0,0,.1827957,.15053764,0,.11827957,.125,0,.10752688,0,.13978495,.15254237
760,Syria,SYR,0,0,0,.19,.17333333,0,0,.19,.11333334,0,0,.23764706,0,0,.22482435,0,0,.13666667,.25,0,0,.18333334,.17333333,.20999999,0,0,.19,.21666667,0,0,0,0,.18000001,.22,.10666667,.31075698,0,0,0,0,.24666667,.19,0,0,.13333334,.25063938,.20848708,0,.12333333,.24159022,.20666666,0,0,.30666667,.28200001,.22530864,0,.12666667,.17333333,.22782259,0,.20153061,0,.11333334,0,0,0,0,.29357797,0,.27666667,0,0,.33333334,.18666667,.28333333,0,.28,.36666667,.30569947,0,0,0,0,.19666667,.2440367,0,.15000001,.27936509,0,.25333333,.11333334,0,.31,0,0,.29333332,0,0,.12666667,.23999999,0,.21333334,.14666666,.22333333,.18666667,.19,.15000001,.16666667,0,.25,0,.14,0,0,.11,0,0,0,0,.20333333,0,.26666668,0,0,0,0,.13333334,.22277227,0,.22,.19333333,0,.27333334,.26666668,.17,.24666667,0,.25485438,.18000001,.29710144,0,.22666667,0,0,.27333334,0,0,.32666665,0,0,.14,.18333334,0,0,.22666667,.11333334,0,.24683544,0,.22,.24605678,.17434211,.14666666,0,.20333333,0,.12666667,0,0,0,0,0,.27333334,.32960895,.19,.15000001,.15333334,.14666666,.22080679,0,0,0,0,.33000001,0,0,.18666667,0,0
762,Tajikistan,TJK,0,.21428572,0,0,0,0,.12631579,.12935324,0,0,.11038961,0,.14754099,.1375,0,.18461539,.22727273,.11111111,0,.13095239,0,0,0,0,0,.10869565,0,0,0,0,0,0,0,0,.15328467,0,0,0,0,0,0,0,0,0,0,0,0,.14754099,0,0,0,0,0,.11583012,0,0,.2038835,0,0,0,0,0,.15517241,0,0,0,0,0,0,0,.10550459,0,0,0,.11486486,0,.11111111,0,0,0,0,.1147541,0,.10810811,0,0,0,0,0,.16249999,0,.21830986,.109375,0,0,.12631579,0,0,0,0,0,0,0,0,0,0,.13450292,.14516129,.14184397,0,0,0,.11290322,.13114753,0,.15116279,.13725491,.13114753,.16901408,0,0,.25396827,0,.1010101,0,.18032786,0,.11764706,0,0,.10497238,0,0,.11059908,0,0,0,0,0,0,0,.1392405,.1008772,.13114753,0,0,0,.11940298,0,0,.1147541,.10738255,0,0,0,0,0,0,0,0,0,0,0,0,0,.14563107,0,0,0,0,.13114753,0,0,0,0,.13,.11392405,0,.10625,0,.32608697,0,0,0,0,0,.13114753,0,.14754099,.13559322
764,Thailand,THA,0,.10204082,0,0,0,0,0,0,0,0,0,0,0,0,0,.12307692,.15151516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10810811,0,0,0,0,0,0,0,.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13114753,0,0,0,0,0,0,0,0,0,0,.14130434,0,0,0,0,0,0,0,0,0
768,Togo,TGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,Trinidad and Tobago,TTO,0,0,0,0,0,.14285715,.11578947,0,0,0,0,0,0,0,0,.10769231,0,0,0,.14285715,.10526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10344828,.11904762,0,0,0,.12727273,0,0,0,0,0,.10084034,0,0,0,0,0,0,0,0,0,0,0,0,0,.10344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13513513,0,0,0,0,0,0,0,0,0,0,0,.16666667,.10218978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10084034,0,0,0,0,.13793103,0,0,0,0,0,0,0,0,0,0,0,.16666667,0,0,.10447761,0,.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10752688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.23809524,0,0,0,.12765957,0,.10169491,0
784,United Arab Emirates,ARE,0,.11111111,0,.35874438,.2037037,0,.11111111,.18055555,.16666667,0,.10648149,.13176471,0,0,.12177986,0,0,.25,.29276314,0,0,.30508474,.14351852,.17592593,0,0,.14864865,.19354838,0,0,.13425925,0,.12350598,.12121212,.1388889,.25298804,.10185185,0,0,0,.26851851,.1712963,0,0,.19545455,.1713555,.12915128,0,.1574074,.21100917,.34722221,0,0,.32432431,.20999999,.27160493,.13425925,.13502109,.24537037,.16733871,0,.11989796,.1574074,.12037037,0,0,0,0,.26299694,0,.32110092,.13425925,0,.24561404,.24537037,.28474575,.14351852,.21223022,.27237353,.24093264,0,0,0,0,.19915254,.22018349,0,.27314815,.11428571,0,.27800831,.14814815,.18055555,.15481171,0,.16666667,.24822696,0,0,.16203703,.34722221,.1388889,.24427481,0,.24822696,.22685185,.41666666,.29166666,.25462964,0,.28448275,0,.27314815,0,0,.1712963,0,0,0,0,.26851851,0,.19444445,.10648149,0,0,0,.20833333,.1509901,0,.28703704,.20353982,0,.36405531,.27777779,.22685185,.25462964,0,.21359223,.1574074,.30434781,0,.23245615,0,0,.30743244,0,0,.1696113,0,0,.17592593,0,0,0,.25,.10185185,0,.23734178,0,.20454545,.16403785,.12828948,.18981482,0,.31018519,0,.15277778,.27333334,0,0,0,0,0,.30446929,.2037037,.18055555,.17194571,.1574074,.11464968,.13425925,0,0,0,.375,0,0,.18987341,0,.10185185
788,Tunisia,TUN,0,.12011173,0,.25698325,.18994413,0,.12290503,.20111732,.16759777,0,0,.32470587,0,0,.28805619,0,0,.14525139,.39944133,.11173184,0,.30446929,.22067039,.18435754,0,0,.17039107,.18715084,0,0,.11731844,0,.2122905,.19553073,.1368715,.36852589,0,0,0,0,.26815644,.14525139,0,0,.17597765,.342711,.2693727,0,.12569833,.30167598,.24022347,0,0,.37430167,.41999999,.32681563,.11173184,.17039107,.15083799,.26612905,0,.22959183,.11452514,0,0,0,0,0,.47486034,0,.31843576,0,0,.25698325,.2122905,.35195529,0,.2877095,.25698325,.40414509,0,0,0,0,.19832402,.42752293,0,.25139666,.16759777,0,.25139666,.16480447,.10335196,.23743017,0,.12011173,.38268158,0,0,.12290503,.25139666,0,.30446929,.22625698,.31284916,.16480447,.23463687,.27094972,.18715084,0,.23184358,0,.31005585,0,0,0,.12290503,0,0,0,.24301676,0,.1396648,0,0,0,0,.1424581,.23514852,0,.24860336,.20949721,0,.32402235,.22346368,.22625698,.14525139,0,.39320388,.19553073,.4758454,0,.29608938,0,0,.37709498,0,0,.23743017,0,0,.15363128,0,0,0,.26536313,.17039107,0,.38547486,0,.28212291,.32122904,.25418994,.17877094,0,.3603352,0,0,.32960895,0,0,0,0,.30446929,0,.20391062,.14804469,.21787709,.1396648,.20594479,.13128492,0,0,0,.2793296,0,0,.22067039,0,.14525139
792,TÃƒÂ¼rkiye,TUR,0,.16,0,.23766816,.16,0,.18000001,.26865673,.145,0,.27500001,.12,0,.17,.14051522,.175,.18000001,.2,.19407895,0,0,.19915254,.125,.15533981,0,.19,.25225225,.1797235,0,0,.115,0,.25498009,.10774411,.205,.13147411,.18000001,.125,.13500001,0,.26865673,.185,.115,0,.21818182,.10230179,0,.13500001,.13,.16207951,.26499999,0,.16,.2857143,.16,.20061728,.28,0,.19499999,.13508065,0,.125,.19,.22499999,0,.115,0,0,.2232416,0,.31651375,.12,.145,.16842106,.22499999,.18983051,.105,.13309352,.28015563,.25647667,0,0,0,.13,.20338982,.12293578,.115,.185,0,.11,.41078839,.20999999,0,0,0,.185,.22340426,0,0,.13500001,.28999999,0,.21374045,.13500001,.21631205,.105,.25999999,.20999999,.28999999,0,.1724138,0,.19499999,.155,0,.20999999,.125,0,.245,0,.26499999,.205,.15000001,.2,0,.15000001,0,.235,.16584158,.12,.245,.25663716,0,.33179724,.2008547,.25999999,.17,.13500001,.14805825,.145,.19565217,.17,.2631579,.115,0,.13513513,.15000001,.175,.10954063,0,0,.27500001,.11,0,.16,.245,0,.115,.21835443,0,.14772727,.12618296,.10197368,.19,0,.23786408,0,.19499999,.19,.13,0,0,0,.2037037,.20391062,0,.39500001,.22624435,.22499999,.1507431,.145,0,0,0,.24166666,0,.14,.29113925,.185,.25
795,Turkmenistan,TKM,0,.15189873,0,.1748879,.16489361,0,.15189873,.20895523,.1392405,.11392405,.18987341,.13411765,0,.24050634,.13348946,.20253165,.19620253,.15822785,.16447368,0,0,.16525424,.13903743,.13592233,0,.22151899,.1891892,.19354838,0,0,.14556962,0,.17529881,0,.19620253,0,.20253165,.15822785,.10126583,0,.21890548,.29746836,.11392405,0,.17727272,.12020461,0,.12658228,.20253165,.17737003,.27225131,0,.20253165,.23938224,.154,.17901234,.28481013,0,.2658228,.11491936,0,.12244898,.24050634,.25949368,0,0,0,0,.18654434,0,.31651375,.16455697,.14556962,.10175438,.25316456,.18644068,0,.14028777,.16731517,.1761658,.11392405,0,0,0,.17372881,.11559633,.17721519,.24193548,0,0,.38589212,.24683544,0,0,0,.17088607,.20921986,0,0,.25949368,.22872341,0,.16412213,.14210527,.19858156,0,.16959064,.20967741,.24683544,0,.1637931,0,.20967741,.19620253,0,.16455697,.17721519,0,.17721519,0,.19889502,.17088607,.13186814,.20253165,0,.18987341,.10126583,.29113925,.15594059,.10759494,.20994475,.19911504,0,.22119816,.17948718,.22941177,.14556962,.10126583,.15776698,.12429378,.15458937,.15822785,.21491228,0,0,.14527027,.10759494,.23417722,0,0,.10126583,.36708862,0,0,.12658228,.26288658,0,.11392405,.19936709,.10759494,.13257575,.12618296,.11842106,.15083799,0,.2038835,0,.25316456,.15000001,.11392405,0,0,0,.18055555,.14804469,.39500001,0,.17647059,.1875,.12101911,.17088607,.11392405,0,0,.1875,0,.15189873,.22362868,.16455697,.2278481
800,Uganda,UGA,0,0,0,.23766816,.1402715,0,.10859729,.26244345,.1402715,.11312217,.19909503,.23294118,0,0,.21311475,.1040724,0,0,.24342105,0,0,.33474576,.26696834,.19909503,0,0,.27027026,.21719457,0,0,.1040724,0,.27091634,.14814815,.14932127,.15537849,.1402715,0,0,0,.23529412,.15384616,0,0,.21719457,.25831202,.19741698,0,.10859729,.20489296,.19909503,0,.1040724,.2972973,.2,.22839506,0,.25316456,.13122173,.21975806,0,.15306123,.19909503,.1040724,0,0,0,0,.22018349,0,.2081448,0,0,0,.13574661,.26779661,0,.2769784,.14785992,.2150259,0,0,0,0,.14830509,.16513762,0,.17647059,.13968255,.14932127,.21576764,.19004525,0,.16317992,0,0,.21276596,0,0,0,.12217195,0,.29389313,.280543,.30496454,0,.12217195,.25791857,0,0,.19396552,0,.23529412,0,0,0,.15384616,0,0,0,.13122173,0,.19457014,0,0,0,0,.1402715,.21039604,.1402715,.14479639,.20353982,0,.14479639,.14102565,.14932127,0,0,.27427185,.19457014,.21014492,.13574661,.2631579,0,0,.30067569,.280543,0,.14134276,0,0,.16742082,0,0,0,.19457014,0,0,.32911393,0,.32575756,.2429022,.22697368,.15837105,0,.16742082,0,.12217195,.15333334,0,0,0,0,.17194571,.21787709,.22624435,.17647059,0,.15837105,.14437367,0,0,0,0,.17916666,0,0,.27848101,0,.18552037
804,Ukraine,UKR,0,.15625,0,.15246637,.12765957,0,0,.3283582,.125,.16249999,.28749999,.12470588,0,0,.1615925,0,0,.10625,.17105263,0,0,.12711865,.16042781,.16019417,0,.13124999,.22972973,.17050691,0,0,.10625,0,.17131475,.12121212,.28125,0,.125,0,0,0,.1641791,.19374999,0,0,.15000001,.10741688,.11808118,0,.13124999,.19877675,.16230367,0,.10625,.16602316,.17399999,.14814815,.1375,.15611814,.175,.15725806,0,.14285715,.13124999,.10625,0,0,0,0,.16819572,0,.19724771,0,0,.10526316,.16875,.17966102,0,.12230216,.11673152,.13989638,.18125001,0,0,.14375,.13135593,.12477064,.10625,.19892474,0,0,.18257262,.23125,0,.10460251,0,0,.16312057,0,0,.1125,.14893617,0,.20610687,.11052632,.17730497,.10625,.18128654,.16129032,.15000001,0,.11637931,0,.13978495,0,0,.125,0,0,0,0,.19889502,0,.12087912,.19374999,0,0,0,.23125,.17079207,.11875,.19337016,.33628318,0,.20276497,.12820514,.24705882,.1375,0,.13106796,.1299435,.1594203,.18125001,.1491228,0,0,.13175675,0,0,.12014134,0,0,.2,.11764706,0,0,.17010309,.13124999,.13124999,.14556962,0,.10606061,.12618296,.11842106,.17318435,0,.16504854,0,0,.14666666,.10625,0,0,0,.1574074,.1396648,.22499999,.1875,.15837105,0,.14437367,0,0,0,0,.125,0,0,.17299578,0,.15000001
807,North Macedonia,MKD,0,.10403397,0,.1507431,.17197452,0,0,.22080679,.12314225,.11889596,.12951168,.41613588,0,0,.43949044,0,0,0,.20382166,0,0,.16985138,.14861996,.21443737,0,0,.20594479,.21231422,0,0,0,0,.25265393,.35244161,.10615711,.25498009,0,0,0,0,.13375796,.11677282,0,0,.20594479,.3312102,.54612547,0,.11252654,.34394905,.14012739,0,0,.16985138,.40400001,.2462845,0,.25477707,0,.54435486,0,.52441615,0,0,0,0,0,0,.2462845,0,.15923567,0,0,.19108281,0,.23991507,0,.25477707,.11889596,.26326963,.14861996,0,0,0,.26539278,.40183488,0,.14437367,.35031846,0,.18259023,.11252654,0,.18683651,0,0,.22292994,0,0,.11252654,0,0,.20806794,.1656051,.19532908,0,.10403397,.11464968,0,0,.20594479,0,.11252654,0,0,0,0,0,0,0,.11252654,0,.12738854,0,0,0,0,0,.45222929,.12101911,.11252654,.19745223,0,.12951168,.13163482,0,0,0,.34394905,.15498939,.30573249,0,.14861996,0,0,.19320594,.10828026,0,.22080679,0,0,.13163482,.19745223,0,0,.12526539,.10615711,0,.2462845,0,.20169851,.27600849,.34394905,.15286624,0,.12951168,0,0,.22080679,0,0,0,0,.11464968,.20594479,.1507431,.12101911,.14437367,.14437367,0,0,0,0,0,0,0,0,.22292994,0,0
818,Egypt,EGY,0,.21428572,0,.12107623,0,0,.14736842,.12935324,.11971831,.10679612,.1038961,0,0,.14130434,0,.18478261,.19565217,.11111111,.1118421,.10869565,0,.11016949,0,0,0,0,0,0,0,0,0,0,.11553785,0,.21167883,0,.16666667,.11956522,0,0,.12935324,.12307692,0,0,0,0,0,0,0,0,.14659686,0,0,.18532819,0,0,.2038835,0,.13868614,0,0,0,.19827586,.17307693,0,0,0,0,.12844037,0,.16513762,0,0,0,.16216215,0,0,0,.10116731,0,0,.11956522,0,0,.11016949,0,.15217391,.15591398,0,.23913044,.12863071,.22535211,0,0,0,.17894737,.10283688,0,0,0,.11170213,.10869565,0,0,0,0,.16959064,.15053764,.14893617,0,.12931034,0,.15591398,.11956522,0,.10869565,.12745099,.11956522,.16304348,0,.10497238,.14130434,0,.14141414,0,.14130434,0,.15966387,0,0,0,0,.11956522,.14746544,0,.17058824,0,0,0,.10169491,0,.11956522,.1008772,0,0,0,.13740458,0,0,0,0,.17449665,0,0,0,0,0,0,0,0,0,0,0,0,0,.17961165,0,.1827957,0,.32608697,.14130434,0,0,.13425925,.13128492,.145,.17088607,0,0,0,0,0,0,.10869565,0,0,.10869565,0,.16304348,.16101696
826,United Kingdom,GBR,0,0,0,0,0,0,.11578947,0,0,0,0,0,0,0,0,.18461539,.13636364,0,0,0,.10526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.125,.15517241,0,0,0,.10769231,0,0,0,0,0,0,.12605043,0,0,0,0,0,0,0,0,0,.11678832,0,0,0,0,0,.10169491,.15555556,0,0,0,0,0,0,.16666667,0,.10135135,0,.12698413,0,0,0,0,0,0,0,0,0,.14864865,0,0,0,0,0,0,0,0,0,0,0,0,.13138686,.10106383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11627907,0,0,0,0,.12154696,0,0,0,0,0,.15555556,.1092437,0,0,0,0,0,0,0,0,0,.13333334,0,0,0,0,0,.13559322,0,0,0,.13432837,0,0,0,0,0,0,0,0,0,0,0,.17777778,0,0,0,0,.10909091,0,0,.15053764,0,0,0,0,0,0,0,0,.11392405,0,0,0,0,0,0,.15555556,0,0,.19148937,0,.10169491,0
834,United Rep. of Tanzania,TZA,.10714286,0,0,0,0,.13157895,0,0,0,0,0,0,.14285715,0,0,0,0,0,0,.14285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.14285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1923077,.10714286,0,0,0,0,0,0,.1125,0,0,0,0,.21428572,0,0,.10714286,.32142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.35714287,0,.11450382,0,0,.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.23809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,USA,USA,0,0,0,0,.11170213,0,.17894737,0,0,.1262136,0,0,0,0,0,.13333334,.11111111,0,0,.15555556,0,0,0,0,0,0,0,.12442397,0,0,0,.11111111,0,.11111111,0,0,.11458334,0,0,0,0,0,0,0,0,0,0,0,0,.10397553,0,0,0,0,0,0,0,0,0,0,0,0,.11206897,0,.15555556,0,0,0,0,0,0,.125,0,0,.12162162,.10169491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10041841,0,0,.10638298,0,0,.13868614,0,0,0,0,0,.12676056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.12393162,0,0,0,0,0,0,0,0,.11111111,0,0,0,0,.10954063,0,0,.10738255,0,0,0,0,.10447761,0,0,0,0,0,.10197368,0,0,0,0,.11827957,0,0,0,0,0,0,0,0,0,0,0,0,.10869565,.15555556,0,0,0,0,0,0,0,0
854,Burkina Faso,BFA,0,0,0,.3125,.2,0,.11666667,.15833333,.125,0,0,.13176471,0,0,.11709602,0,0,.24583334,.25,0,0,.28749999,.16249999,.15833333,0,0,.20833333,.21666667,0,0,0,0,.1434263,0,.10416666,.32868525,.1125,0,0,0,.2375,.15833333,0,0,.15833333,.16879795,0,0,.125,.18348624,.27916667,0,.12916666,.30115831,.17,.29320988,.15833333,0,.20833333,0,0,0,.10416666,.13333334,0,0,0,0,.23547401,0,.27916667,.12083333,0,.33333334,.25833333,.23728813,.1375,.15107913,.43190661,.3134715,0,0,0,0,.15000001,.20366973,0,.18333334,.12380952,0,.31120333,.16249999,.18333334,.17083333,0,.21666667,.25177306,0,0,.16666667,.40416667,.12916666,.21755725,.11666667,.21985815,.22499999,.29166666,.24166666,.28749999,0,.2,0,.25,0,0,.20416667,0,0,0,0,.29166666,0,.22083333,.10833333,0,0,0,.17916666,.12871288,0,.30000001,.19583334,0,.34999999,.36250001,.2,.26249999,0,.18446602,.18333334,.28985506,0,.28749999,0,0,.30743244,0,0,.20141342,0,0,.15833333,.10416666,0,0,.3125,.1375,0,.24683544,0,.14772727,.14826499,.11513158,.20416667,0,.25,0,.125,.33000001,0,0,0,0,.375,.2793296,.24166666,.1875,.17916666,.125,0,0,0,0,0,0,0,0,.175,0,.1375
858,Uruguay,URY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10416666,0,.12820514,.14285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10218978,0,0,0,0,0,0,.1388889,.10714286,0,0,.14285715,0,0,0,0,0,0,.15873016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.14285715,0,0,0,0,0,0,0,0,0,0,0,.13157895,0,.17857143,0,0,0,.12790698,0,0,0,0,0,0,0,0,.17857143,0,.13513513,0,0,0,0,0,0,0,0,0,0,.29268292,0,0,0,0,0,.22033899,0,0,0,0,0,0,.14285715,0,0,.42857143,0,0,0,.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10638298,0,0,0
